Eye Detection,Time
CENTER,22:43:30
RIGHT,22:43:30
CENTER,22:43:30
CENTER,22:43:30
RIGHT,22:43:30
CENTER,22:43:30
CENTER,22:43:30
CENTER,22:43:30
RIGHT,22:43:30
RIGHT,22:43:30
CENTER,22:43:30
CENTER,22:43:30
CENTER,22:43:30
CENTER,22:43:31
CENTER,22:43:31
CENTER,22:43:31
RIGHT,22:43:31
CENTER,22:43:31
CENTER,22:43:31
RIGHT,22:43:31
RIGHT,22:43:31
CENTER,22:43:31
RIGHT,22:43:31
RIGHT,22:43:31
CENTER,22:43:31
CENTER,22:43:31
LEFT,22:43:31
CENTER,22:43:31
CENTER,22:43:31
CENTER,22:43:31
CENTER,22:43:31
RIGHT,22:43:31
RIGHT,22:43:31
CENTER,22:43:31
Blinking,22:43:31
Blinking,22:43:31
CENTER,22:43:31
CENTER,22:43:31
RIGHT,22:43:31
RIGHT,22:43:32
RIGHT,22:43:32
RIGHT,22:43:32
CENTER,22:43:32
RIGHT,22:43:32
RIGHT,22:43:32
RIGHT,22:43:32
RIGHT,22:43:32
CENTER,22:43:32
RIGHT,22:43:32
RIGHT,22:43:32
RIGHT,22:43:32
RIGHT,22:43:32
RIGHT,22:43:32
RIGHT,22:43:32
RIGHT,22:43:32
RIGHT,22:43:32
RIGHT,22:43:32
RIGHT,22:43:32
RIGHT,22:43:32
CENTER,22:43:32
LEFT,22:43:32
CENTER,22:43:32
LEFT,22:43:32
LEFT,22:43:32
LEFT,22:43:33
LEFT,22:43:33
LEFT,22:43:33
CENTER,22:43:33
LEFT,22:43:33
LEFT,22:43:33
LEFT,22:43:33
LEFT,22:43:33
LEFT,22:43:33
LEFT,22:43:33
LEFT,22:43:33
LEFT,22:43:33
LEFT,22:43:33
LEFT,22:43:33
LEFT,22:43:33
LEFT,22:43:33
LEFT,22:43:33
LEFT,22:43:33
LEFT,22:43:33
LEFT,22:43:33
LEFT,22:43:33
LEFT,22:43:33
LEFT,22:43:33
LEFT,22:43:34
LEFT,22:43:34
LEFT,22:43:34
Blinking,22:43:34
LEFT,22:43:34
LEFT,22:43:34
LEFT,22:43:34
LEFT,22:43:34
LEFT,22:43:34
LEFT,22:43:34
LEFT,22:43:34
LEFT,22:43:34
LEFT,22:43:34
LEFT,22:43:34
LEFT,22:43:34
LEFT,22:43:34
LEFT,22:43:34
LEFT,22:43:34
LEFT,22:43:34
LEFT,22:43:34
LEFT,22:43:34
LEFT,22:43:34
LEFT,22:43:35
LEFT,22:43:35
LEFT,22:43:35
LEFT,22:43:35
LEFT,22:43:35
LEFT,22:43:35
LEFT,22:43:35
LEFT,22:43:35
LEFT,22:43:35
LEFT,22:43:35
LEFT,22:43:35
LEFT,22:43:35
LEFT,22:43:35
LEFT,22:43:35
LEFT,22:43:35
LEFT,22:43:35
LEFT,22:43:35
LEFT,22:43:35
LEFT,22:43:35
LEFT,22:43:35
LEFT,22:43:35
LEFT,22:43:35
LEFT,22:43:35
LEFT,22:43:35
LEFT,22:43:36
LEFT,22:43:36
LEFT,22:43:36
CENTER,22:43:36
CENTER,22:43:36
CENTER,22:43:36
CENTER,22:43:36
CENTER,22:43:36
CENTER,22:43:36
CENTER,22:43:36
RIGHT,22:43:36
RIGHT,22:43:36
RIGHT,22:43:36
RIGHT,22:43:36
CENTER,22:43:36
CENTER,22:43:36
CENTER,22:43:36
CENTER,22:43:36
CENTER,22:43:36
CENTER,22:43:36
CENTER,22:43:36
CENTER,22:43:36
CENTER,22:43:36
RIGHT,22:43:36
RIGHT,22:43:37
RIGHT,22:43:37
RIGHT,22:43:37
CENTER,22:43:37
Blinking,22:43:37
Blinking,22:43:37
Blinking,22:43:37
CENTER,22:43:37
CENTER,22:43:37
LEFT,22:43:37
LEFT,22:43:37
LEFT,22:43:37
LEFT,22:43:37
LEFT,22:43:37
LEFT,22:43:37
LEFT,22:43:37
LEFT,22:43:37
LEFT,22:43:37
LEFT,22:43:37
LEFT,22:43:37
LEFT,22:43:37
LEFT,22:43:37
LEFT,22:43:37
LEFT,22:43:37
CENTER,22:43:37
CENTER,22:43:38
CENTER,22:43:38
CENTER,22:43:38
RIGHT,22:43:38
RIGHT,22:43:38
CENTER,22:43:38
CENTER,22:43:38
CENTER,22:43:38
CENTER,22:43:38
CENTER,22:43:38
CENTER,22:43:38
RIGHT,22:43:38
CENTER,22:43:38
CENTER,22:43:38
CENTER,22:43:38
CENTER,22:43:38
CENTER,22:43:38
CENTER,22:43:38
CENTER,22:43:38
CENTER,22:43:38
CENTER,22:43:38
CENTER,22:43:38
CENTER,22:43:39
CENTER,22:43:39
CENTER,22:43:39
CENTER,22:43:39
CENTER,22:43:39
CENTER,22:43:39
LEFT,22:43:39
LEFT,22:43:39
LEFT,22:43:39
LEFT,22:43:39
LEFT,22:43:39
LEFT,22:43:39
LEFT,22:43:39
LEFT,22:43:39
LEFT,22:43:39
LEFT,22:43:39
LEFT,22:43:39
CENTER,22:43:39
LEFT,22:43:39
CENTER,22:43:39
CENTER,22:43:39
CENTER,22:43:39
CENTER,22:43:39
CENTER,22:43:39
LEFT,22:43:39
CENTER,22:43:40
CENTER,22:43:40
LEFT,22:43:40
LEFT,22:43:40
LEFT,22:43:40
Blinking,22:43:40
CENTER,22:43:40
CENTER,22:43:40
CENTER,22:43:40
Blinking,22:43:40
CENTER,22:43:40
CENTER,22:43:40
CENTER,22:43:40
CENTER,22:43:40
CENTER,22:43:40
CENTER,22:43:40
CENTER,22:43:40
CENTER,22:43:40
LEFT,22:43:40
CENTER,22:43:40
CENTER,22:43:40
CENTER,22:43:40
CENTER,22:43:40
CENTER,22:43:40
CENTER,22:43:40
CENTER,22:43:41
CENTER,22:43:41
CENTER,22:43:41
CENTER,22:43:41
CENTER,22:43:41
CENTER,22:43:41
Blinking,22:43:41
CENTER,22:43:41
CENTER,22:43:41
Blinking,22:43:41
Blinking,22:43:41
CENTER,22:43:41
CENTER,22:43:41
CENTER,22:43:41
CENTER,22:43:41
CENTER,22:43:41
CENTER,22:43:41
CENTER,22:43:41
CENTER,22:43:41
CENTER,22:43:41
CENTER,22:43:41
CENTER,22:43:41
CENTER,22:43:41
CENTER,22:43:41
CENTER,22:43:41
CENTER,22:43:41
CENTER,22:43:42
CENTER,22:43:42
CENTER,22:43:42
CENTER,22:43:42
CENTER,22:43:42
CENTER,22:43:42
CENTER,22:43:42
CENTER,22:43:42
CENTER,22:43:42
CENTER,22:43:42
CENTER,22:43:42
CENTER,22:43:42
CENTER,22:43:42
LEFT,22:43:42
LEFT,22:43:42
LEFT,22:43:42
CENTER,22:43:42
CENTER,22:43:42
LEFT,22:43:42
LEFT,22:43:42
CENTER,22:43:42
CENTER,22:43:42
Blinking,22:43:42
CENTER,22:43:42
CENTER,22:43:43
CENTER,22:43:43
CENTER,22:43:43
CENTER,22:43:43
CENTER,22:43:43
CENTER,22:43:43
Blinking,22:43:43
CENTER,22:43:43
CENTER,22:43:43
CENTER,22:43:43
Blinking,22:43:43
Blinking,22:43:43
CENTER,22:43:43
Blinking,22:43:43
CENTER,22:43:43
CENTER,22:43:43
CENTER,22:43:43
Blinking,22:43:43
CENTER,22:43:43
CENTER,22:43:43
CENTER,22:43:43
CENTER,22:43:43
CENTER,22:43:43
CENTER,22:43:43
CENTER,22:43:43
CENTER,22:43:44
CENTER,22:43:44
Blinking,22:43:44
Blinking,22:43:44
CENTER,22:43:44
CENTER,22:43:44
CENTER,22:43:44
CENTER,22:43:44
LEFT,22:43:44
CENTER,22:43:44
CENTER,22:43:44
CENTER,22:43:44
CENTER,22:43:44
CENTER,22:43:44
LEFT,22:43:44
CENTER,22:43:44
CENTER,22:43:44
CENTER,22:43:44
CENTER,22:43:44
CENTER,22:43:44
Blinking,22:43:44
CENTER,22:43:44
CENTER,22:43:44
CENTER,22:43:44
CENTER,22:43:44
CENTER,22:43:45
CENTER,22:43:45
CENTER,22:43:45
CENTER,22:43:45
CENTER,22:43:45
CENTER,22:43:45
CENTER,22:43:45
CENTER,22:43:45
LEFT,22:43:45
CENTER,22:43:45
CENTER,22:43:45
CENTER,22:43:45
CENTER,22:43:45
LEFT,22:43:45
CENTER,22:43:45
CENTER,22:43:45
CENTER,22:43:45
LEFT,22:43:45
CENTER,22:43:45
CENTER,22:43:45
CENTER,22:43:45
CENTER,22:43:45
CENTER,22:43:45
LEFT,22:43:45
LEFT,22:43:45
LEFT,22:43:46
LEFT,22:43:46
CENTER,22:43:46
LEFT,22:43:46
CENTER,22:43:46
CENTER,22:43:46
CENTER,22:43:46
CENTER,22:43:46
CENTER,22:43:46
CENTER,22:43:46
CENTER,22:43:46
CENTER,22:43:46
CENTER,22:43:46
CENTER,22:43:46
LEFT,22:43:46
CENTER,22:43:46
CENTER,22:43:46
CENTER,22:43:46
