Eye Detection,Time
CENTER,22:47:14
CENTER,22:47:14
CENTER,22:47:14
CENTER,22:47:14
CENTER,22:47:14
CENTER,22:47:14
CENTER,22:47:14
CENTER,22:47:14
CENTER,22:47:15
CENTER,22:47:15
CENTER,22:47:15
CENTER,22:47:15
CENTER,22:47:15
CENTER,22:47:15
CENTER,22:47:15
CENTER,22:47:15
CENTER,22:47:15
CENTER,22:47:15
CENTER,22:47:15
CENTER,22:47:15
CENTER,22:47:15
CENTER,22:47:15
CENTER,22:47:15
CENTER,22:47:15
CENTER,22:47:15
CENTER,22:47:15
CENTER,22:47:15
CENTER,22:47:15
CENTER,22:47:15
CENTER,22:47:15
CENTER,22:47:15
CENTER,22:47:15
CENTER,22:47:15
CENTER,22:47:15
CENTER,22:47:15
CENTER,22:47:16
CENTER,22:47:16
CENTER,22:47:16
CENTER,22:47:16
CENTER,22:47:16
Blinking,22:47:16
Blinking,22:47:16
CENTER,22:47:16
CENTER,22:47:16
CENTER,22:47:16
CENTER,22:47:16
CENTER,22:47:16
CENTER,22:47:16
CENTER,22:47:16
CENTER,22:47:16
CENTER,22:47:16
CENTER,22:47:16
CENTER,22:47:16
CENTER,22:47:16
CENTER,22:47:16
CENTER,22:47:16
CENTER,22:47:16
CENTER,22:47:16
CENTER,22:47:16
CENTER,22:47:17
CENTER,22:47:17
CENTER,22:47:17
CENTER,22:47:17
CENTER,22:47:17
CENTER,22:47:17
CENTER,22:47:17
CENTER,22:47:17
CENTER,22:47:17
CENTER,22:47:17
CENTER,22:47:17
CENTER,22:47:17
CENTER,22:47:17
CENTER,22:47:17
CENTER,22:47:17
CENTER,22:47:17
CENTER,22:47:17
CENTER,22:47:17
