,Eye Detection,Time
331,CENTER,2025-02-18 11:07:28.091977
332,CENTER,2025-02-18 11:07:28.091977
333,CENTER,2025-02-18 11:07:28.091977
334,CENTER,2025-02-18 11:07:28.091977
335,CENTER,2025-02-18 11:07:28.091977
336,CENTER,2025-02-18 11:07:28.091977
337,CENTER,2025-02-18 11:07:28.091977
338,CENTER,2025-02-18 11:07:28.091977
339,CENTER,2025-02-18 11:07:28.091977
340,CENTER,2025-02-18 11:07:28.091977
341,CENTER,2025-02-18 11:07:28.091977
342,CENTER,2025-02-18 11:07:28.091977
343,CENTER,2025-02-18 11:07:28.091977
344,CENTER,2025-02-18 11:07:28.091977
345,CENTER,2025-02-18 11:07:28.091977
346,CENTER,2025-02-18 11:07:28.091977
347,CENTER,2025-02-18 11:07:28.091977
348,CENTER,2025-02-18 11:07:28.091977
349,CENTER,2025-02-18 11:07:28.091977
350,CENTER,2025-02-18 11:07:28.091977
351,CENTER,2025-02-18 11:07:28.091977
352,CENTER,2025-02-18 11:07:28.091977
353,CENTER,2025-02-18 11:07:28.091977
354,CENTER,2025-02-18 11:07:28.091977
355,CENTER,2025-02-18 11:07:28.091977
356,CENTER,2025-02-18 11:07:28.091977
357,CENTER,2025-02-18 11:07:28.091977
358,CENTER,2025-02-18 11:07:28.091977
359,CENTER,2025-02-18 11:07:28.091977
360,CENTER,2025-02-18 11:07:28.091977
361,CENTER,2025-02-18 11:07:28.091977
362,CENTER,2025-02-18 11:07:28.091977
363,CENTER,2025-02-18 11:07:28.091977
364,CENTER,2025-02-18 11:07:28.091977
365,CENTER,2025-02-18 11:07:28.091977
366,CENTER,2025-02-18 11:07:28.091977
367,CENTER,2025-02-18 11:07:28.091977
368,CENTER,2025-02-18 11:07:28.091977
369,CENTER,2025-02-18 11:07:28.091977
370,CENTER,2025-02-18 11:07:28.091977
371,CENTER,2025-02-18 11:07:28.091977
372,CENTER,2025-02-18 11:07:28.091977
373,CENTER,2025-02-18 11:07:28.091977
374,CENTER,2025-02-18 11:07:28.091977
375,CENTER,2025-02-18 11:07:28.091977
376,CENTER,2025-02-18 11:07:28.091977
377,CENTER,2025-02-18 11:07:28.091977
378,CENTER,2025-02-18 11:07:28.091977
379,LEFT,2025-02-18 11:07:28.091977
380,CENTER,2025-02-18 11:07:28.091977
381,LEFT,2025-02-18 11:07:28.091977
382,LEFT,2025-02-18 11:07:28.091977
383,CENTER,2025-02-18 11:07:28.091977
384,CENTER,2025-02-18 11:07:28.091977
385,LEFT,2025-02-18 11:07:28.091977
386,LEFT,2025-02-18 11:07:28.091977
387,LEFT,2025-02-18 11:07:28.091977
388,CENTER,2025-02-18 11:07:28.091977
389,LEFT,2025-02-18 11:07:28.091977
390,LEFT,2025-02-18 11:07:28.091977
391,LEFT,2025-02-18 11:07:28.091977
392,LEFT,2025-02-18 11:07:28.091977
393,LEFT,2025-02-18 11:07:28.091977
394,LEFT,2025-02-18 11:07:28.091977
395,LEFT,2025-02-18 11:07:28.091977
396,LEFT,2025-02-18 11:07:28.091977
397,CENTER,2025-02-18 11:07:28.091977
398,CENTER,2025-02-18 11:07:28.091977
399,CENTER,2025-02-18 11:07:28.091977
400,CENTER,2025-02-18 11:07:28.091977
