,Eye Detection,Time
244,CENTER,2025-02-18 11:05:40.215792
245,CENTER,2025-02-18 11:05:40.215792
246,CENTER,2025-02-18 11:05:40.215792
247,CENTER,2025-02-18 11:05:40.215792
248,CENTER,2025-02-18 11:05:40.215792
249,CENTER,2025-02-18 11:05:40.215792
250,CENTER,2025-02-18 11:05:40.215792
251,CENTER,2025-02-18 11:05:40.215792
252,CENTER,2025-02-18 11:05:40.215792
253,CENTER,2025-02-18 11:05:40.215792
254,CENTER,2025-02-18 11:05:40.215792
255,CENTER,2025-02-18 11:05:40.215792
256,CENTER,2025-02-18 11:05:40.215792
257,RIGHT,2025-02-18 11:05:40.215792
258,RIGHT,2025-02-18 11:05:40.215792
259,RIGHT,2025-02-18 11:05:40.215792
260,RIGHT,2025-02-18 11:05:40.215792
261,RIGHT,2025-02-18 11:05:40.215792
262,RIGHT,2025-02-18 11:05:40.215792
263,RIGHT,2025-02-18 11:05:40.215792
264,RIGHT,2025-02-18 11:05:40.215792
265,RIGHT,2025-02-18 11:05:40.215792
266,RIGHT,2025-02-18 11:05:40.215792
267,CENTER,2025-02-18 11:05:40.215792
268,Blinking,2025-02-18 11:05:40.215792
269,Blinking,2025-02-18 11:05:40.215792
270,CENTER,2025-02-18 11:05:40.215792
271,CENTER,2025-02-18 11:05:40.215792
272,CENTER,2025-02-18 11:05:40.215792
273,RIGHT,2025-02-18 11:05:40.215792
274,RIGHT,2025-02-18 11:05:40.215792
275,RIGHT,2025-02-18 11:05:40.215792
276,CENTER,2025-02-18 11:05:40.215792
277,CENTER,2025-02-18 11:05:40.215792
278,CENTER,2025-02-18 11:05:40.215792
279,CENTER,2025-02-18 11:05:40.215792
280,CENTER,2025-02-18 11:05:40.215792
281,CENTER,2025-02-18 11:05:40.215792
282,CENTER,2025-02-18 11:05:40.215792
283,CENTER,2025-02-18 11:05:40.215792
284,CENTER,2025-02-18 11:05:40.215792
285,CENTER,2025-02-18 11:05:40.215792
286,CENTER,2025-02-18 11:05:40.215792
287,CENTER,2025-02-18 11:05:40.215792
288,CENTER,2025-02-18 11:05:40.215792
289,CENTER,2025-02-18 11:05:40.215792
290,CENTER,2025-02-18 11:05:40.215792
291,CENTER,2025-02-18 11:05:40.215792
292,CENTER,2025-02-18 11:05:40.215792
293,CENTER,2025-02-18 11:05:40.215792
294,CENTER,2025-02-18 11:05:40.215792
295,CENTER,2025-02-18 11:05:40.215792
296,CENTER,2025-02-18 11:05:40.215792
297,CENTER,2025-02-18 11:05:40.215792
298,CENTER,2025-02-18 11:05:40.215792
299,CENTER,2025-02-18 11:05:40.215792
300,CENTER,2025-02-18 11:05:40.215792
301,CENTER,2025-02-18 11:05:40.215792
302,CENTER,2025-02-18 11:05:40.215792
303,CENTER,2025-02-18 11:05:40.215792
304,CENTER,2025-02-18 11:05:40.215792
305,CENTER,2025-02-18 11:05:40.215792
306,CENTER,2025-02-18 11:05:40.215792
307,CENTER,2025-02-18 11:05:40.215792
308,CENTER,2025-02-18 11:05:40.215792
309,CENTER,2025-02-18 11:05:40.215792
