Eye Detection,Time
CENTER,14:29:56
CENTER,14:29:56
RIGHT,14:29:57
RIGHT,14:29:57
RIGHT,14:29:57
RIGHT,14:29:57
RIGHT,14:29:57
RIGHT,14:29:57
RIGHT,14:29:57
CENTER,14:29:57
CENTER,14:29:57
CENTER,14:29:57
CENTER,14:29:57
CENTER,14:29:57
CENTER,14:29:57
Blinking,14:29:57
Blinking,14:29:57
CENTER,14:29:57
CENTER,14:29:57
CENTER,14:29:57
CENTER,14:29:57
CENTER,14:29:57
CENTER,14:29:57
CENTER,14:29:57
CENTER,14:29:57
CENTER,14:29:57
CENTER,14:29:57
CENTER,14:29:57
CENTER,14:29:58
CENTER,14:29:58
CENTER,14:29:58
CENTER,14:29:58
CENTER,14:29:58
CENTER,14:29:58
CENTER,14:29:58
CENTER,14:29:58
CENTER,14:29:58
CENTER,14:29:58
CENTER,14:29:58
CENTER,14:29:58
CENTER,14:29:58
CENTER,14:29:58
CENTER,14:29:58
CENTER,14:29:58
CENTER,14:29:58
CENTER,14:29:58
CENTER,14:29:58
Blinking,14:29:58
Blinking,14:29:58
Blinking,14:29:58
Blinking,14:29:58
Blinking,14:29:58
CENTER,14:29:58
CENTER,14:29:58
Blinking,14:29:59
Blinking,14:29:59
CENTER,14:29:59
CENTER,14:29:59
CENTER,14:29:59
Blinking,14:29:59
CENTER,14:29:59
Blinking,14:29:59
CENTER,14:29:59
Blinking,14:29:59
CENTER,14:29:59
CENTER,14:29:59
CENTER,14:29:59
CENTER,14:29:59
CENTER,14:29:59
Blinking,14:29:59
CENTER,14:29:59
CENTER,14:29:59
CENTER,14:29:59
Blinking,14:29:59
Blinking,14:29:59
CENTER,14:29:59
CENTER,14:29:59
CENTER,14:30:00
CENTER,14:30:00
CENTER,14:30:00
CENTER,14:30:00
CENTER,14:30:00
CENTER,14:30:00
CENTER,14:30:00
CENTER,14:30:00
CENTER,14:30:00
CENTER,14:30:00
CENTER,14:30:00
CENTER,14:30:00
CENTER,14:30:00
CENTER,14:30:00
Blinking,14:30:00
Blinking,14:30:00
CENTER,14:30:00
RIGHT,14:30:00
RIGHT,14:30:00
Blinking,14:30:00
CENTER,14:30:00
RIGHT,14:30:00
RIGHT,14:30:00
Blinking,14:30:01
RIGHT,14:30:01
RIGHT,14:30:01
RIGHT,14:30:01
RIGHT,14:30:01
RIGHT,14:30:01
RIGHT,14:30:01
RIGHT,14:30:01
RIGHT,14:30:01
RIGHT,14:30:01
RIGHT,14:30:01
RIGHT,14:30:01
RIGHT,14:30:01
Blinking,14:30:01
CENTER,14:30:01
CENTER,14:30:01
CENTER,14:30:01
CENTER,14:30:01
CENTER,14:30:01
CENTER,14:30:01
CENTER,14:30:01
CENTER,14:30:01
CENTER,14:30:01
CENTER,14:30:02
CENTER,14:30:02
CENTER,14:30:02
CENTER,14:30:02
CENTER,14:30:02
CENTER,14:30:02
CENTER,14:30:02
CENTER,14:30:02
CENTER,14:30:02
CENTER,14:30:02
CENTER,14:30:02
CENTER,14:30:02
CENTER,14:30:02
CENTER,14:30:02
CENTER,14:30:02
CENTER,14:30:02
CENTER,14:30:02
CENTER,14:30:02
CENTER,14:30:02
CENTER,14:30:02
CENTER,14:30:02
CENTER,14:30:02
CENTER,14:30:02
CENTER,14:30:02
CENTER,14:30:02
CENTER,14:30:03
CENTER,14:30:03
CENTER,14:30:03
Blinking,14:30:03
RIGHT,14:30:03
RIGHT,14:30:03
CENTER,14:30:03
RIGHT,14:30:03
RIGHT,14:30:03
CENTER,14:30:03
CENTER,14:30:03
CENTER,14:30:03
CENTER,14:30:03
CENTER,14:30:03
CENTER,14:30:04
CENTER,14:30:04
CENTER,14:30:04
CENTER,14:30:04
CENTER,14:30:04
CENTER,14:30:04
CENTER,14:30:04
CENTER,14:30:04
CENTER,14:30:06
Blinking,14:30:06
CENTER,14:30:06
CENTER,14:30:06
CENTER,14:30:06
Blinking,14:30:06
CENTER,14:30:06
CENTER,14:30:06
CENTER,14:30:06
CENTER,14:30:06
CENTER,14:30:07
CENTER,14:30:07
CENTER,14:30:07
CENTER,14:30:07
CENTER,14:30:07
CENTER,14:30:07
CENTER,14:30:07
CENTER,14:30:07
CENTER,14:30:07
CENTER,14:30:07
CENTER,14:30:07
CENTER,14:30:07
CENTER,14:30:07
CENTER,14:30:07
Blinking,14:30:07
CENTER,14:30:07
CENTER,14:30:07
CENTER,14:30:07
Blinking,14:30:07
CENTER,14:30:07
CENTER,14:30:07
CENTER,14:30:07
CENTER,14:30:07
CENTER,14:30:07
CENTER,14:30:07
CENTER,14:30:07
CENTER,14:30:08
CENTER,14:30:08
CENTER,14:30:08
Blinking,14:30:08
CENTER,14:30:08
CENTER,14:30:08
CENTER,14:30:08
CENTER,14:30:08
Blinking,14:30:08
Blinking,14:30:08
CENTER,14:30:08
CENTER,14:30:08
CENTER,14:30:09
CENTER,14:30:09
CENTER,14:30:09
