Eye Detection,Time
CENTER,01:54:05
CENTER,01:54:05
CENTER,01:54:05
CENTER,01:54:05
CENTER,01:54:05
CENTER,01:54:05
CENTER,01:54:05
CENTER,01:54:06
CENTER,01:54:06
CENTER,01:54:06
CENTER,01:54:06
CENTER,01:54:06
CENTER,01:54:06
CENTER,01:54:06
CENTER,01:54:06
CENTER,01:54:06
CENTER,01:54:06
CENTER,01:54:06
CENTER,01:54:06
CENTER,01:54:06
CENTER,01:54:06
CENTER,01:54:06
CENTER,01:54:06
CENTER,01:54:06
CENTER,01:54:06
CENTER,01:54:06
CENTER,01:54:06
CENTER,01:54:06
CENTER,01:54:06
CENTER,01:54:06
CENTER,01:54:06
CENTER,01:54:06
Blinking,01:54:06
CENTER,01:54:06
CENTER,01:54:07
CENTER,01:54:07
CENTER,01:54:07
CENTER,01:54:07
CENTER,01:54:07
CENTER,01:54:07
CENTER,01:54:07
CENTER,01:54:07
CENTER,01:54:07
CENTER,01:54:07
CENTER,01:54:07
CENTER,01:54:07
CENTER,01:54:07
CENTER,01:54:07
CENTER,01:54:07
CENTER,01:54:07
CENTER,01:54:07
CENTER,01:54:07
CENTER,01:54:07
CENTER,01:54:07
CENTER,01:54:07
CENTER,01:54:07
CENTER,01:54:07
CENTER,01:54:07
CENTER,01:54:07
CENTER,01:54:07
CENTER,01:54:07
CENTER,01:54:07
CENTER,01:54:08
CENTER,01:54:08
CENTER,01:54:08
CENTER,01:54:08
CENTER,01:54:08
CENTER,01:54:08
CENTER,01:54:08
CENTER,01:54:08
CENTER,01:54:08
CENTER,01:54:08
CENTER,01:54:08
CENTER,01:54:08
CENTER,01:54:08
CENTER,01:54:08
CENTER,01:54:08
CENTER,01:54:08
CENTER,01:54:08
CENTER,01:54:08
CENTER,01:54:08
CENTER,01:54:08
CENTER,01:54:08
CENTER,01:54:08
CENTER,01:54:08
CENTER,01:54:08
CENTER,01:54:09
CENTER,01:54:09
CENTER,01:54:09
CENTER,01:54:09
CENTER,01:54:09
CENTER,01:54:09
CENTER,01:54:09
CENTER,01:54:09
CENTER,01:54:09
CENTER,01:54:09
CENTER,01:54:09
CENTER,01:54:09
CENTER,01:54:09
CENTER,01:54:09
CENTER,01:54:09
CENTER,01:54:09
CENTER,01:54:09
CENTER,01:54:09
CENTER,01:54:09
CENTER,01:54:09
CENTER,01:54:09
CENTER,01:54:09
CENTER,01:54:09
CENTER,01:54:10
CENTER,01:54:10
CENTER,01:54:10
CENTER,01:54:10
CENTER,01:54:10
CENTER,01:54:10
CENTER,01:54:10
CENTER,01:54:10
CENTER,01:54:10
CENTER,01:54:10
CENTER,01:54:10
CENTER,01:54:10
CENTER,01:54:10
CENTER,01:54:10
CENTER,01:54:10
CENTER,01:54:10
CENTER,01:54:10
CENTER,01:54:10
CENTER,01:54:10
CENTER,01:54:10
CENTER,01:54:10
CENTER,01:54:10
CENTER,01:54:10
CENTER,01:54:10
CENTER,01:54:10
CENTER,01:54:10
CENTER,01:54:11
CENTER,01:54:11
CENTER,01:54:11
CENTER,01:54:11
CENTER,01:54:11
CENTER,01:54:11
CENTER,01:54:11
CENTER,01:54:11
CENTER,01:54:11
CENTER,01:54:11
CENTER,01:54:11
Blinking,01:54:11
Blinking,01:54:11
Blinking,01:54:11
Blinking,01:54:11
CENTER,01:54:11
CENTER,01:54:11
CENTER,01:54:11
CENTER,01:54:11
CENTER,01:54:11
CENTER,01:54:11
CENTER,01:54:11
CENTER,01:54:11
CENTER,01:54:11
CENTER,01:54:11
CENTER,01:54:12
CENTER,01:54:12
CENTER,01:54:12
CENTER,01:54:12
CENTER,01:54:12
CENTER,01:54:12
CENTER,01:54:12
CENTER,01:54:12
CENTER,01:54:12
CENTER,01:54:12
CENTER,01:54:12
CENTER,01:54:12
CENTER,01:54:12
CENTER,01:54:12
CENTER,01:54:12
CENTER,01:54:12
CENTER,01:54:12
CENTER,01:54:12
CENTER,01:54:12
CENTER,01:54:12
CENTER,01:54:12
CENTER,01:54:12
CENTER,01:54:13
CENTER,01:54:13
CENTER,01:54:13
CENTER,01:54:13
Blinking,01:54:13
Blinking,01:54:13
CENTER,01:54:13
CENTER,01:54:13
CENTER,01:54:13
CENTER,01:54:13
CENTER,01:54:13
CENTER,01:54:13
CENTER,01:54:13
CENTER,01:54:13
CENTER,01:54:13
CENTER,01:54:13
CENTER,01:54:13
CENTER,01:54:13
CENTER,01:54:13
CENTER,01:54:13
CENTER,01:54:14
CENTER,01:54:14
