Eye Detection,Time
Blinking,13:51:14
Blinking,13:51:14
CENTER,13:51:14
CENTER,13:51:14
CENTER,13:51:14
Blinking,13:51:14
Blinking,13:51:14
Blinking,13:51:14
Blinking,13:51:14
Blinking,13:51:14
Blinking,13:51:14
Blinking,13:51:14
Blinking,13:51:14
Blinking,13:51:14
Blinking,13:51:15
CENTER,13:51:15
Blinking,13:51:15
Blinking,13:51:15
Blinking,13:51:15
CENTER,13:51:15
Blinking,13:51:15
Blinking,13:51:15
Blinking,13:51:15
Blinking,13:51:15
Blinking,13:51:15
Blinking,13:51:15
Blinking,13:51:15
Blinking,13:51:15
CENTER,13:51:15
Blinking,13:51:16
Blinking,13:51:16
Blinking,13:51:16
CENTER,13:51:16
Blinking,13:51:16
Blinking,13:51:16
Blinking,13:51:16
Blinking,13:51:16
Blinking,13:51:16
Blinking,13:51:16
Blinking,13:51:16
CENTER,13:51:16
CENTER,13:51:16
Blinking,13:51:16
Blinking,13:51:16
CENTER,13:51:17
Blinking,13:51:17
Blinking,13:51:17
Blinking,13:51:17
Blinking,13:51:17
Blinking,13:51:17
Blinking,13:51:17
CENTER,13:51:17
Blinking,13:51:17
Blinking,13:51:17
CENTER,13:51:17
CENTER,13:51:17
CENTER,13:51:17
CENTER,13:51:17
CENTER,13:51:17
CENTER,13:51:18
CENTER,13:51:18
CENTER,13:51:18
CENTER,13:51:18
CENTER,13:51:18
CENTER,13:51:18
CENTER,13:51:18
CENTER,13:51:18
CENTER,13:51:18
CENTER,13:51:18
CENTER,13:51:18
CENTER,13:51:18
CENTER,13:51:18
CENTER,13:51:18
CENTER,13:51:18
CENTER,13:51:19
CENTER,13:51:19
Blinking,13:51:19
CENTER,13:51:19
CENTER,13:51:19
Blinking,13:51:19
Blinking,13:51:19
Blinking,13:51:19
CENTER,13:51:19
CENTER,13:51:19
Blinking,13:51:19
Blinking,13:51:19
RIGHT,13:51:19
RIGHT,13:51:19
CENTER,13:51:19
CENTER,13:51:20
CENTER,13:51:20
CENTER,13:51:20
CENTER,13:51:20
LEFT,13:51:20
CENTER,13:51:20
LEFT,13:51:20
CENTER,13:51:20
CENTER,13:51:20
CENTER,13:51:20
CENTER,13:51:20
CENTER,13:51:20
CENTER,13:51:20
CENTER,13:51:20
CENTER,13:51:20
CENTER,13:51:21
CENTER,13:51:21
CENTER,13:51:21
CENTER,13:51:21
CENTER,13:51:21
LEFT,13:51:21
LEFT,13:51:21
CENTER,13:51:21
CENTER,13:51:21
LEFT,13:51:21
LEFT,13:51:21
LEFT,13:51:21
LEFT,13:51:21
LEFT,13:51:21
LEFT,13:51:21
LEFT,13:51:22
LEFT,13:51:22
LEFT,13:51:22
LEFT,13:51:22
CENTER,13:51:22
LEFT,13:51:22
LEFT,13:51:22
LEFT,13:51:22
LEFT,13:51:22
LEFT,13:51:22
LEFT,13:51:22
LEFT,13:51:22
LEFT,13:51:22
CENTER,13:51:22
CENTER,13:51:22
LEFT,13:51:23
CENTER,13:51:23
LEFT,13:51:23
CENTER,13:51:23
CENTER,13:51:23
CENTER,13:51:23
LEFT,13:51:23
LEFT,13:51:23
CENTER,13:51:23
CENTER,13:51:23
CENTER,13:51:23
CENTER,13:51:23
CENTER,13:51:23
LEFT,13:51:23
CENTER,13:51:23
CENTER,13:51:24
CENTER,13:51:24
CENTER,13:51:24
CENTER,13:51:24
CENTER,13:51:24
CENTER,13:51:24
CENTER,13:51:24
CENTER,13:51:24
CENTER,13:51:24
Blinking,13:51:24
CENTER,13:51:24
CENTER,13:51:24
Blinking,13:51:24
CENTER,13:51:24
RIGHT,13:51:24
RIGHT,13:51:25
RIGHT,13:51:25
Blinking,13:51:25
Blinking,13:51:25
CENTER,13:51:25
Blinking,13:51:25
Blinking,13:51:25
Blinking,13:51:25
Blinking,13:51:25
Blinking,13:51:25
Blinking,13:51:25
Blinking,13:51:25
Blinking,13:51:25
RIGHT,13:51:25
RIGHT,13:51:25
RIGHT,13:51:26
RIGHT,13:51:26
RIGHT,13:51:26
RIGHT,13:51:26
RIGHT,13:51:26
RIGHT,13:51:26
RIGHT,13:51:26
RIGHT,13:51:26
RIGHT,13:51:26
RIGHT,13:51:26
RIGHT,13:51:26
RIGHT,13:51:26
RIGHT,13:51:26
RIGHT,13:51:26
RIGHT,13:51:27
RIGHT,13:51:27
RIGHT,13:51:27
RIGHT,13:51:27
RIGHT,13:51:27
RIGHT,13:51:27
RIGHT,13:51:27
Blinking,13:51:27
RIGHT,13:51:27
RIGHT,13:51:27
Blinking,13:51:27
Blinking,13:51:27
Blinking,13:51:27
RIGHT,13:51:27
RIGHT,13:51:27
RIGHT,13:51:28
Blinking,13:51:28
RIGHT,13:51:28
RIGHT,13:51:28
Blinking,13:51:28
Blinking,13:51:28
Blinking,13:51:28
Blinking,13:51:28
Blinking,13:51:28
Blinking,13:51:28
Blinking,13:51:28
Blinking,13:51:28
Blinking,13:51:28
Blinking,13:51:28
Blinking,13:51:28
Blinking,13:51:28
Blinking,13:51:29
Blinking,13:51:29
Blinking,13:51:29
Blinking,13:51:29
Blinking,13:51:29
Blinking,13:51:29
Blinking,13:51:29
CENTER,13:51:29
CENTER,13:51:29
CENTER,13:51:29
CENTER,13:51:29
CENTER,13:51:29
RIGHT,13:51:29
RIGHT,13:51:29
RIGHT,13:51:30
RIGHT,13:51:30
Blinking,13:51:30
Blinking,13:51:30
Blinking,13:51:30
Blinking,13:51:30
Blinking,13:51:30
Blinking,13:51:30
Blinking,13:51:30
Blinking,13:51:30
Blinking,13:51:30
Blinking,13:51:30
Blinking,13:51:30
Blinking,13:51:30
Blinking,13:51:30
Blinking,13:51:30
Blinking,13:51:31
Blinking,13:51:31
Blinking,13:51:31
Blinking,13:51:31
Blinking,13:51:31
Blinking,13:51:31
Blinking,13:51:31
Blinking,13:51:31
Blinking,13:51:31
Blinking,13:51:31
Blinking,13:51:31
Blinking,13:51:31
Blinking,13:51:31
Blinking,13:51:31
CENTER,13:51:31
CENTER,13:51:32
Blinking,13:51:32
CENTER,13:51:32
Blinking,13:51:32
Blinking,13:51:32
Blinking,13:51:32
Blinking,13:51:32
Blinking,13:51:32
Blinking,13:51:32
Blinking,13:51:32
Blinking,13:51:32
Blinking,13:51:32
Blinking,13:51:32
CENTER,13:51:32
CENTER,13:51:33
CENTER,13:51:33
CENTER,13:51:33
CENTER,13:51:33
CENTER,13:51:33
CENTER,13:51:33
CENTER,13:51:33
CENTER,13:51:33
CENTER,13:51:33
CENTER,13:51:33
CENTER,13:51:33
LEFT,13:51:33
LEFT,13:51:33
CENTER,13:51:33
LEFT,13:51:33
CENTER,13:51:33
CENTER,13:51:34
CENTER,13:51:34
CENTER,13:51:34
CENTER,13:51:34
CENTER,13:51:34
CENTER,13:51:34
CENTER,13:51:34
CENTER,13:51:34
LEFT,13:51:34
CENTER,13:51:34
CENTER,13:51:34
LEFT,13:51:34
Blinking,13:51:34
Blinking,13:51:34
CENTER,13:51:35
CENTER,13:51:35
CENTER,13:51:35
LEFT,13:51:35
LEFT,13:51:35
CENTER,13:51:35
CENTER,13:51:35
CENTER,13:51:35
LEFT,13:51:35
CENTER,13:51:35
CENTER,13:51:35
CENTER,13:51:35
CENTER,13:51:35
CENTER,13:51:35
CENTER,13:51:35
CENTER,13:51:35
CENTER,13:51:36
LEFT,13:51:36
CENTER,13:51:36
CENTER,13:51:36
CENTER,13:51:36
LEFT,13:51:36
CENTER,13:51:36
CENTER,13:51:36
CENTER,13:51:36
CENTER,13:51:36
CENTER,13:51:36
CENTER,13:51:36
