timestamp,posture,Voice State,movement_status,Emotion Detection,temperature_C,pressure_hPa,humidity_%,light_lux,ambient_IR_K,skin_temperature_C,core_temperature_C,CCT_K,Heart Rate (bpm),rms,X,Y,Speed,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,nose_x,nose_y,nose_z,shoulder_diff,head_forward,bad_posture_streak,depth_change,Pitch (Hz),Jitter,Shimmer,WPM,Avg Sentence Length,Stutters
2025-08-13 13:54:05,poor,silent,still,neutral,23.625,995.425,57.585,119.07,298.875,27.700000000000003,28.200000000000003,3370.5425,104.5,0.0008475,2581.0,913.25,416.666666675,0.802814647575,0.766796231275,0.165582783525,0.678931489625,0.39174760135,0.40234184265,-1.015450760725,0.0878647416825,-0.09245111420999999,673.5,0.014094644784850001,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:54:10,poor,silent,still,neutral,23.62,995.4300000000001,57.7525,119.07,298.86,27.68,28.18,3368.94,107.5,0.00085625,2581.0,919.75,362.5,0.8047952503,0.775301903475,0.1712635644,0.674232676625,0.414155058575,0.4058757797,-1.08595767625,0.1010692268575,-0.0738743487775,677.5,0.01914341449575,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:54:15,poor,silent,still,neutral,23.615000000000002,995.44,57.845,119.07,298.875,27.68,28.18,3368.94,107.0,0.0006745,2581.0,924.25,187.5,0.8043164014499999,0.7677995413250001,0.173223920175,0.686647713175,0.46768666802500003,0.4523431137,-1.1702227295,0.0811518281675,-0.02108349278725,681.5,0.01938592791415,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:54:20,good,silent,moving,fear,23.6125,995.4325,57.7425,119.07,298.855,27.69,28.19,3375.7875,106.25,0.00062575,2581.0,927.0,187.5,0.8033914417,0.759572893375,0.16730776057500002,0.71598283945,0.52003751695,0.474322013575,-1.5452085135,0.043590053914999996,0.034687915815,171.0,0.08641876579999999,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:54:25,poor,silent,still,neutral,23.615000000000002,995.44,58.025,119.07,298.855,27.72,28.22,3373.6425,105.5,0.000531,2580.25,930.25,144.257627225,0.80385775865,0.756894618275,0.15283325315000001,0.753296718,0.5576298684000001,0.475919507425,-1.7330085935,0.007306143641975,0.07928436249250001,2.5,0.05169577599,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:54:30,poor,silent,still,neutral,23.627499999999998,995.4325,58.0675,119.07,298.86,27.72,28.22,3375.7875,105.0,0.00059225,2579.5,934.0,320.710678125,0.804938912375,0.751700833425,0.15098970012500001,0.7543491721,0.57292465865,0.478201620275,-1.7383286657500001,0.0026483386754999998,0.094960352405,6.5,0.02246989607925,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:54:35,poor,silent,still,neutral,23.625,995.4425,57.9325,119.07,298.85,27.77,28.27,3372.145,105.0,0.00050025,2579.0,938.0,208.333333325,0.8071125596750001,0.751455515625,0.1523937285,0.7590311467499999,0.5839976668,0.4851319641,-1.83708226675,0.0075756311428,0.1042445227425,10.5,0.02359062433,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:54:40,poor,silent,still,sad,23.6125,995.42,57.7475,119.07,298.84999999999997,27.755,28.255,3373.7475,105.25,0.000717,2579.0,940.0,21.722560975,0.808065265425,0.7492697239,0.1549827084,0.7602204233500001,0.593159377575,0.49380952865,-1.8630120755,0.01095069944675,0.111635390675,14.5,0.0142685413365,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:54:45,poor,silent,still,fear,23.6125,995.45,57.7275,119.07,298.84,27.685000000000002,28.185000000000002,3367.855,106.0,0.0006145,2583.75,918.0,3663.3307523148,0.80989716945,0.7467353344000001,0.158802744,0.7492032796,0.592824161025,0.49589431285,-2.025802642,0.0030425041915,0.108474204325,18.5,0.0373911440375,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:54:50,poor,silent,still,neutral,23.6175,995.445,57.6325,119.07,298.84,27.71,28.21,3371.6025,107.0,0.00058625,2593.0,875.5,3151.14447725,0.8107985109,0.746539518225,0.158901851625,0.7494249344,0.593252345925,0.49984665215,-1.970326394,0.0028854161499,0.10840216465,22.5,0.01804417371675,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:54:55,poor,silent,still,neutral,23.62,995.4449999999999,57.677499999999995,119.07,298.835,27.685000000000002,28.185000000000002,3383.51,107.5,0.000545,2606.25,817.0,4355.890321,0.8097886294000001,0.7436852455,0.15976269545,0.7471058070500001,0.595692470675,0.501660436375,-1.8203564285,0.0043854415417,0.110916808275,26.5,0.032853496075,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:55:00,poor,silent,still,neutral,23.622500000000002,995.43,57.9125,119.07,298.85,27.66,28.16,3367.96,107.0,0.00054275,2615.25,723.0,7575.2713137499995,0.802294731125,0.724182486525,0.16528753565,0.7324705869,0.594823792575,0.498685061925,-1.8981334269999999,0.008288100363,0.111032659175,30.5,0.0389293134225,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:55:05,poor,silent,still,neutral,23.62,995.4325,57.5225,119.07,298.825,27.73,28.23,3368.94,106.5,0.0005329999999999999,2597.0,531.5,14150.500092499999,0.779278978725,0.708919897675,0.156670544325,0.724469363675,0.5894097984,0.489562585925,-2.06964516625,0.015549466015,0.1214350369,34.5,0.0431504547625,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:55:10,poor,silent,still,neutral,23.6175,995.4225,58.035,119.07,298.83,27.695,28.195,3372.145,105.5,0.00056025,2543.75,315.0,13367.2896,0.75139063595,0.68758401275,0.13802881914999998,0.712285012,0.576296091075,0.48262651265,-2.11824202525,0.024700999260000002,0.13158636355,38.5,0.0135584294775,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:55:15,poor,silent,still,neutral,23.6125,995.445,57.77,119.07,298.825,27.685000000000002,28.185000000000002,3362.1724999999997,105.0,0.00053525,2494.25,129.75,11081.58680375,0.68402417005,0.61152884365,0.116992034,0.6784438789,0.567922234525,0.492680750775,-1.8303714097500001,0.066915035245,0.16741413249999998,42.5,0.055291575184,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:55:20,poor,silent,still,neutral,23.6075,995.4475,58.0775,119.07,298.83,27.745,28.245,3372.145,105.0,0.000549,2455.25,-11.5,6769.88107075,0.66396836935,0.598867356775,0.108759790675,0.67870995405,0.5600260794,0.5058323740999999,-1.604732156,0.0798425972475,0.1736619994,46.5,0.07145932914,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:55:25,poor,silent,still,neutral,23.6025,995.435,57.7475,119.07,298.82,27.69,28.19,3368.94,103.75,0.00112725,2439.25,-21.25,1808.593865875,0.670793026675,0.6051827222,0.13777244090000001,0.6565504968,0.5461385548,0.498541161425,-1.50498318675,0.051367774605,0.141855821,50.5,0.0233928859235,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:55:30,poor,silent,still,neutral,23.6075,995.4300000000001,58.1975,119.07,298.82,27.700000000000003,28.200000000000003,3368.94,102.75,0.00056425,2435.25,-10.75,553.17307815,0.672629758725,0.6082547754000001,0.17997939885,0.648395210525,0.5410026759,0.4753450975,-1.386230856,0.040140435099999996,0.11469809710000001,54.5,0.023695468905,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:55:35,poor,silent,still,neutral,23.605,995.4225,57.629999999999995,119.07,298.805,27.725,28.225,3368.94,102.5,0.00051475,2434.25,-4.75,423.087581925,0.6763017475499999,0.6059834659250001,0.21026413515,0.65171574055,0.54338002205,0.466861449175,-1.5736048817500001,0.0457322746525,0.100097080695,58.5,0.04733583927,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:55:40,poor,silent,moving,neutral,23.605,995.4225,57.865,119.07,298.805,27.755,28.255,3368.94,102.5,0.00053,2433.0,0.25,212.6709152675,0.669574141475,0.56871151925,0.237246226525,0.59621845185,0.54838728905,0.440926387925,-1.046764582375,0.02915970981,0.09497710503250001,62.5,0.1018698692175,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:55:45,poor,silent,moving,neutral,23.6025,995.4325,57.62,119.07,298.8,27.745,28.245,3368.94,101.5,0.0007985,2431.75,7.75,582.7847075,0.6743481904249999,0.566262349475,0.253938250225,0.580600470325,0.53519798815,0.4126395732,-1.2000072003,0.014338120817,0.07105476782,66.5,0.061048666926675,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:55:50,poor,silent,moving,neutral,23.595,995.395,57.567499999999995,119.07,298.815,27.71,28.21,3368.94,101.5,0.00051825,2430.5,14.5,389.7542486,0.68156556785,0.5871439129,0.22888361287499998,0.67414984105,0.50702136755,0.42026513815,-1.663531691,0.087005928155,0.051796777175,70.5,0.1202329993325,27.5,0.0,0.0,0.0,0.0,0.0
2025-08-13 13:55:55,poor,silent,still,angry,23.59,995.4325,58.295,119.07,298.8,27.675,28.175,3368.94,102.0,0.000581,2429.25,24.25,760.14235375,0.67569455505,0.607927173375,0.19841254875,0.7108206152750001,0.485237360025,0.43081784995,-1.946740508,0.102893441925,0.0481838081025,74.5,0.0696992695326,27.5,0.0,0.0,0.0,0.0,0.0
