Emotion Detection,Time
neutral,2025-07-23 12:05:18
neutral,2025-07-23 12:05:18
neutral,2025-07-23 12:05:18
neutral,2025-07-23 12:05:18
neutral,2025-07-23 12:05:18
neutral,2025-07-23 12:05:18
neutral,2025-07-23 12:05:18
angry,2025-07-23 12:05:18
neutral,2025-07-23 12:05:18
sad,2025-07-23 12:05:18
sad,2025-07-23 12:05:18
neutral,2025-07-23 12:05:18
neutral,2025-07-23 12:05:18
neutral,2025-07-23 12:05:18
neutral,2025-07-23 12:05:18
neutral,2025-07-23 12:05:18
sad,2025-07-23 12:05:18
sad,2025-07-23 12:05:19
neutral,2025-07-23 12:05:19
sad,2025-07-23 12:05:19
sad,2025-07-23 12:05:19
neutral,2025-07-23 12:05:19
sad,2025-07-23 12:05:19
sad,2025-07-23 12:05:19
neutral,2025-07-23 12:05:19
neutral,2025-07-23 12:05:19
neutral,2025-07-23 12:05:20
fear,2025-07-23 12:05:20
sad,2025-07-23 12:05:20
sad,2025-07-23 12:05:20
fear,2025-07-23 12:05:21
sad,2025-07-23 12:05:21
fear,2025-07-23 12:05:21
sad,2025-07-23 12:05:21
sad,2025-07-23 12:05:21
fear,2025-07-23 12:05:21
fear,2025-07-23 12:05:21
fear,2025-07-23 12:05:21
fear,2025-07-23 12:05:21
fear,2025-07-23 12:05:21
sad,2025-07-23 12:05:21
fear,2025-07-23 12:05:22
fear,2025-07-23 12:05:22
fear,2025-07-23 12:05:22
fear,2025-07-23 12:05:22
fear,2025-07-23 12:05:23
neutral,2025-07-23 12:05:24
fear,2025-07-23 12:05:24
fear,2025-07-23 12:05:24
fear,2025-07-23 12:05:24
neutral,2025-07-23 12:05:25
neutral,2025-07-23 12:05:25
neutral,2025-07-23 12:05:25
neutral,2025-07-23 12:05:25
neutral,2025-07-23 12:05:25
neutral,2025-07-23 12:05:25
neutral,2025-07-23 12:05:25
neutral,2025-07-23 12:05:25
neutral,2025-07-23 12:05:26
neutral,2025-07-23 12:05:26
neutral,2025-07-23 12:05:26
neutral,2025-07-23 12:05:26
neutral,2025-07-23 12:05:26
neutral,2025-07-23 12:05:26
neutral,2025-07-23 12:05:26
neutral,2025-07-23 12:05:26
fear,2025-07-23 12:05:26
neutral,2025-07-23 12:05:26
neutral,2025-07-23 12:05:26
neutral,2025-07-23 12:05:26
neutral,2025-07-23 12:05:26
neutral,2025-07-23 12:05:26
neutral,2025-07-23 12:05:26
neutral,2025-07-23 12:05:26
neutral,2025-07-23 12:05:26
neutral,2025-07-23 12:05:26
sad,2025-07-23 12:05:26
neutral,2025-07-23 12:05:26
neutral,2025-07-23 12:05:26
neutral,2025-07-23 12:05:26
neutral,2025-07-23 12:05:26
neutral,2025-07-23 12:05:27
neutral,2025-07-23 12:05:27
neutral,2025-07-23 12:05:27
neutral,2025-07-23 12:05:27
fear,2025-07-23 12:05:27
neutral,2025-07-23 12:05:27
neutral,2025-07-23 12:05:27
neutral,2025-07-23 12:05:27
neutral,2025-07-23 12:05:27
sad,2025-07-23 12:05:27
neutral,2025-07-23 12:05:27
neutral,2025-07-23 12:05:27
neutral,2025-07-23 12:05:27
neutral,2025-07-23 12:05:27
sad,2025-07-23 12:05:27
neutral,2025-07-23 12:05:27
neutral,2025-07-23 12:05:27
neutral,2025-07-23 12:05:27
sad,2025-07-23 12:05:27
neutral,2025-07-23 12:05:27
sad,2025-07-23 12:05:27
sad,2025-07-23 12:05:27
fear,2025-07-23 12:05:27
sad,2025-07-23 12:05:27
fear,2025-07-23 12:05:27
neutral,2025-07-23 12:05:27
sad,2025-07-23 12:05:28
neutral,2025-07-23 12:05:28
neutral,2025-07-23 12:05:28
neutral,2025-07-23 12:05:28
fear,2025-07-23 12:05:28
neutral,2025-07-23 12:05:28
neutral,2025-07-23 12:05:28
neutral,2025-07-23 12:05:28
neutral,2025-07-23 12:05:28
neutral,2025-07-23 12:05:28
neutral,2025-07-23 12:05:28
neutral,2025-07-23 12:05:28
neutral,2025-07-23 12:05:28
neutral,2025-07-23 12:05:28
neutral,2025-07-23 12:05:28
neutral,2025-07-23 12:05:28
neutral,2025-07-23 12:05:28
neutral,2025-07-23 12:05:28
neutral,2025-07-23 12:05:28
neutral,2025-07-23 12:05:28
neutral,2025-07-23 12:05:28
neutral,2025-07-23 12:05:29
neutral,2025-07-23 12:05:29
neutral,2025-07-23 12:05:29
sad,2025-07-23 12:05:29
neutral,2025-07-23 12:05:29
neutral,2025-07-23 12:05:29
sad,2025-07-23 12:05:29
neutral,2025-07-23 12:05:29
neutral,2025-07-23 12:05:29
fear,2025-07-23 12:05:29
neutral,2025-07-23 12:05:29
neutral,2025-07-23 12:05:29
neutral,2025-07-23 12:05:29
neutral,2025-07-23 12:05:29
neutral,2025-07-23 12:05:29
neutral,2025-07-23 12:05:29
neutral,2025-07-23 12:05:29
neutral,2025-07-23 12:05:29
neutral,2025-07-23 12:05:29
neutral,2025-07-23 12:05:29
neutral,2025-07-23 12:05:29
neutral,2025-07-23 12:05:29
neutral,2025-07-23 12:05:29
fear,2025-07-23 12:05:29
neutral,2025-07-23 12:05:29
neutral,2025-07-23 12:05:30
neutral,2025-07-23 12:05:30
neutral,2025-07-23 12:05:30
neutral,2025-07-23 12:05:30
neutral,2025-07-23 12:06:00
neutral,2025-07-23 12:06:01
fear,2025-07-23 12:06:01
fear,2025-07-23 12:06:01
happy,2025-07-23 12:06:03
happy,2025-07-23 12:06:03
happy,2025-07-23 12:06:03
happy,2025-07-23 12:06:03
happy,2025-07-23 12:06:03
happy,2025-07-23 12:06:03
happy,2025-07-23 12:06:04
happy,2025-07-23 12:06:04
happy,2025-07-23 12:06:04
happy,2025-07-23 12:06:04
happy,2025-07-23 12:06:04
happy,2025-07-23 12:06:04
happy,2025-07-23 12:06:04
happy,2025-07-23 12:06:04
happy,2025-07-23 12:06:04
happy,2025-07-23 12:06:04
happy,2025-07-23 12:06:04
fear,2025-07-23 12:06:04
fear,2025-07-23 12:06:05
fear,2025-07-23 12:06:05
fear,2025-07-23 12:06:05
fear,2025-07-23 12:06:05
fear,2025-07-23 12:06:05
fear,2025-07-23 12:06:05
fear,2025-07-23 12:06:05
fear,2025-07-23 12:06:05
fear,2025-07-23 12:06:05
fear,2025-07-23 12:06:05
fear,2025-07-23 12:06:05
fear,2025-07-23 12:06:06
fear,2025-07-23 12:06:06
neutral,2025-07-23 12:06:07
fear,2025-07-23 12:06:07
fear,2025-07-23 12:06:07
fear,2025-07-23 12:06:07
fear,2025-07-23 12:06:07
fear,2025-07-23 12:06:07
neutral,2025-07-23 12:06:10
neutral,2025-07-23 12:06:10
sad,2025-07-23 12:06:11
sad,2025-07-23 12:06:11
neutral,2025-07-23 12:06:11
fear,2025-07-23 12:06:11
sad,2025-07-23 12:06:11
fear,2025-07-23 12:06:11
fear,2025-07-23 12:06:11
fear,2025-07-23 12:06:11
fear,2025-07-23 12:06:11
fear,2025-07-23 12:06:11
sad,2025-07-23 12:06:11
fear,2025-07-23 12:06:11
fear,2025-07-23 12:06:11
fear,2025-07-23 12:06:11
fear,2025-07-23 12:06:11
fear,2025-07-23 12:06:11
fear,2025-07-23 12:06:11
fear,2025-07-23 12:06:11
fear,2025-07-23 12:06:11
sad,2025-07-23 12:06:11
sad,2025-07-23 12:06:11
sad,2025-07-23 12:06:12
fear,2025-07-23 12:06:12
fear,2025-07-23 12:06:12
sad,2025-07-23 12:06:12
sad,2025-07-23 12:06:12
sad,2025-07-23 12:06:12
sad,2025-07-23 12:06:12
fear,2025-07-23 12:06:12
fear,2025-07-23 12:06:12
fear,2025-07-23 12:06:12
sad,2025-07-23 12:06:12
sad,2025-07-23 12:06:12
fear,2025-07-23 12:06:12
fear,2025-07-23 12:06:12
fear,2025-07-23 12:06:12
sad,2025-07-23 12:06:13
fear,2025-07-23 12:06:13
fear,2025-07-23 12:06:13
angry,2025-07-23 12:06:13
angry,2025-07-23 12:06:13
fear,2025-07-23 12:06:13
sad,2025-07-23 12:06:13
sad,2025-07-23 12:06:13
sad,2025-07-23 12:06:13
angry,2025-07-23 12:06:13
fear,2025-07-23 12:06:13
fear,2025-07-23 12:06:13
sad,2025-07-23 12:06:13
sad,2025-07-23 12:06:13
sad,2025-07-23 12:06:13
fear,2025-07-23 12:06:13
sad,2025-07-23 12:06:13
fear,2025-07-23 12:06:13
fear,2025-07-23 12:06:14
fear,2025-07-23 12:06:14
sad,2025-07-23 12:06:14
fear,2025-07-23 12:06:14
fear,2025-07-23 12:06:14
fear,2025-07-23 12:06:14
fear,2025-07-23 12:06:14
fear,2025-07-23 12:06:14
fear,2025-07-23 12:06:14
fear,2025-07-23 12:06:14
angry,2025-07-23 12:06:14
angry,2025-07-23 12:06:14
sad,2025-07-23 12:06:14
angry,2025-07-23 12:06:14
angry,2025-07-23 12:06:14
angry,2025-07-23 12:06:14
sad,2025-07-23 12:06:14
fear,2025-07-23 12:06:14
angry,2025-07-23 12:06:14
fear,2025-07-23 12:06:14
fear,2025-07-23 12:06:15
fear,2025-07-23 12:06:15
fear,2025-07-23 12:06:15
sad,2025-07-23 12:06:15
fear,2025-07-23 12:06:15
sad,2025-07-23 12:06:15
fear,2025-07-23 12:06:15
fear,2025-07-23 12:06:15
fear,2025-07-23 12:06:15
fear,2025-07-23 12:06:15
fear,2025-07-23 12:06:15
fear,2025-07-23 12:06:15
fear,2025-07-23 12:06:15
fear,2025-07-23 12:06:15
fear,2025-07-23 12:06:15
fear,2025-07-23 12:06:15
angry,2025-07-23 12:06:15
angry,2025-07-23 12:06:15
fear,2025-07-23 12:06:15
angry,2025-07-23 12:06:15
fear,2025-07-23 12:06:15
sad,2025-07-23 12:06:15
fear,2025-07-23 12:06:16
fear,2025-07-23 12:06:16
fear,2025-07-23 12:06:16
fear,2025-07-23 12:06:16
fear,2025-07-23 12:06:16
fear,2025-07-23 12:06:16
fear,2025-07-23 12:06:16
fear,2025-07-23 12:06:16
fear,2025-07-23 12:06:16
fear,2025-07-23 12:06:16
fear,2025-07-23 12:06:16
sad,2025-07-23 12:06:16
sad,2025-07-23 12:06:16
sad,2025-07-23 12:06:16
sad,2025-07-23 12:06:16
sad,2025-07-23 12:06:16
sad,2025-07-23 12:06:16
fear,2025-07-23 12:06:16
sad,2025-07-23 12:06:16
sad,2025-07-23 12:06:17
fear,2025-07-23 12:06:17
fear,2025-07-23 12:06:17
sad,2025-07-23 12:06:17
sad,2025-07-23 12:06:17
sad,2025-07-23 12:06:17
sad,2025-07-23 12:06:17
sad,2025-07-23 12:06:17
fear,2025-07-23 12:06:17
sad,2025-07-23 12:06:17
sad,2025-07-23 12:06:17
sad,2025-07-23 12:06:17
sad,2025-07-23 12:06:17
sad,2025-07-23 12:06:17
fear,2025-07-23 12:06:18
sad,2025-07-23 12:06:18
sad,2025-07-23 12:06:18
fear,2025-07-23 12:06:18
sad,2025-07-23 12:06:18
sad,2025-07-23 12:06:18
sad,2025-07-23 12:06:18
sad,2025-07-23 12:06:18
fear,2025-07-23 12:06:18
