Emotion Detection,Time
neutral,2025-07-15 13:43:15
neutral,2025-07-15 13:43:15
angry,2025-07-15 13:43:15
fear,2025-07-15 13:43:15
angry,2025-07-15 13:43:15
happy,2025-07-15 13:43:15
happy,2025-07-15 13:43:15
happy,2025-07-15 13:43:15
happy,2025-07-15 13:43:16
neutral,2025-07-15 13:43:16
happy,2025-07-15 13:43:16
happy,2025-07-15 13:43:16
happy,2025-07-15 13:43:16
happy,2025-07-15 13:43:16
happy,2025-07-15 13:43:17
happy,2025-07-15 13:43:17
happy,2025-07-15 13:43:17
happy,2025-07-15 13:43:17
happy,2025-07-15 13:43:17
happy,2025-07-15 13:43:17
happy,2025-07-15 13:43:17
happy,2025-07-15 13:43:18
angry,2025-07-15 13:43:18
angry,2025-07-15 13:43:18
angry,2025-07-15 13:43:18
angry,2025-07-15 13:43:18
angry,2025-07-15 13:43:18
angry,2025-07-15 13:43:18
angry,2025-07-15 13:43:18
angry,2025-07-15 13:43:19
angry,2025-07-15 13:43:19
angry,2025-07-15 13:43:19
angry,2025-07-15 13:43:19
angry,2025-07-15 13:43:19
angry,2025-07-15 13:43:19
happy,2025-07-15 13:43:19
happy,2025-07-15 13:43:20
happy,2025-07-15 13:43:20
angry,2025-07-15 13:43:20
angry,2025-07-15 13:43:20
happy,2025-07-15 13:43:20
happy,2025-07-15 13:43:20
happy,2025-07-15 13:43:20
happy,2025-07-15 13:43:20
happy,2025-07-15 13:43:21
neutral,2025-07-15 13:43:21
fear,2025-07-15 13:43:22
fear,2025-07-15 13:43:22
neutral,2025-07-15 13:43:22
neutral,2025-07-15 13:43:22
neutral,2025-07-15 13:43:22
neutral,2025-07-15 13:43:23
angry,2025-07-15 13:43:23
angry,2025-07-15 13:43:23
neutral,2025-07-15 13:43:23
sad,2025-07-15 13:43:26
sad,2025-07-15 13:43:26
sad,2025-07-15 13:43:26
sad,2025-07-15 13:43:26
neutral,2025-07-15 13:43:26
neutral,2025-07-15 13:43:27
neutral,2025-07-15 13:43:27
neutral,2025-07-15 13:43:27
neutral,2025-07-15 13:43:27
neutral,2025-07-15 13:43:27
neutral,2025-07-15 13:43:27
neutral,2025-07-15 13:43:27
neutral,2025-07-15 13:43:27
neutral,2025-07-15 13:43:27
neutral,2025-07-15 13:43:27
neutral,2025-07-15 13:43:28
neutral,2025-07-15 13:43:28
neutral,2025-07-15 13:43:28
neutral,2025-07-15 13:43:28
neutral,2025-07-15 13:43:28
neutral,2025-07-15 13:43:28
neutral,2025-07-15 13:43:28
neutral,2025-07-15 13:43:28
neutral,2025-07-15 13:43:28
neutral,2025-07-15 13:43:29
neutral,2025-07-15 13:43:29
neutral,2025-07-15 13:43:29
angry,2025-07-15 13:43:29
angry,2025-07-15 13:43:29
angry,2025-07-15 13:43:29
sad,2025-07-15 13:43:29
happy,2025-07-15 13:43:29
angry,2025-07-15 13:43:29
angry,2025-07-15 13:43:30
angry,2025-07-15 13:43:30
angry,2025-07-15 13:43:30
neutral,2025-07-15 13:43:30
neutral,2025-07-15 13:43:30
neutral,2025-07-15 13:43:30
neutral,2025-07-15 13:43:30
neutral,2025-07-15 13:43:30
neutral,2025-07-15 13:43:31
neutral,2025-07-15 13:43:31
angry,2025-07-15 13:43:31
neutral,2025-07-15 13:43:31
angry,2025-07-15 13:43:31
angry,2025-07-15 13:43:31
angry,2025-07-15 13:43:31
neutral,2025-07-15 13:43:31
neutral,2025-07-15 13:43:31
neutral,2025-07-15 13:43:32
neutral,2025-07-15 13:43:32
angry,2025-07-15 13:43:32
angry,2025-07-15 13:43:32
angry,2025-07-15 13:43:32
angry,2025-07-15 13:43:32
angry,2025-07-15 13:43:32
fear,2025-07-15 13:43:32
neutral,2025-07-15 13:43:32
sad,2025-07-15 13:43:33
fear,2025-07-15 13:43:33
neutral,2025-07-15 13:43:33
