Timestamp,X,Y,Speed
2025-08-13 13:51:05.579,2561,1006,15463.667094192115
2025-08-13 13:51:05.585,2524,1053,9969.397619158786
2025-08-13 13:51:05.586,2491,1092,51088.1590977792
2025-08-13 13:51:05.590,2451,1121,12351.619327035625
2025-08-13 13:51:05.594,2411,1118,10028.08556006579
2025-08-13 13:51:05.598,2380,1111,7945.124291035352
2025-08-13 13:51:05.602,2343,1116,9334.077351297236
2025-08-13 13:51:05.606,2308,1116,8750.0
2025-08-13 13:51:05.611,2279,1110,5922.837157984339
2025-08-13 13:51:05.615,2258,1100,5814.851674806504
2025-08-13 13:51:05.619,2240,1101,4506.939094329987
2025-08-13 13:51:05.622,2225,1099,5044.248650140518
2025-08-13 13:51:05.626,2216,1093,2704.163456597992
2025-08-13 13:51:05.630,2213,1087,1677.0509831248423
2025-08-13 13:51:05.634,2210,1089,901.3878188659972
2025-08-13 13:51:05.638,2209,1087,559.0169943749474
2025-08-13 13:51:05.642,2209,1087,0.0
2025-08-13 13:51:05.647,2209,1083,800.0
2025-08-13 13:51:05.651,2209,1081,500.0
2025-08-13 13:51:05.655,2210,1081,250.0
2025-08-13 13:51:05.658,2211,1079,745.3559924999299
2025-08-13 13:51:05.662,2211,1080,250.0
2025-08-13 13:51:05.688,2212,1079,54.392829322042125
2025-08-13 13:51:05.690,2213,1078,707.1067811865476
2025-08-13 13:51:05.694,2215,1075,901.3878188659972
2025-08-13 13:51:05.698,2215,1073,500.0
2025-08-13 13:51:05.702,2218,1069,1250.0
2025-08-13 13:51:05.706,2221,1065,1250.0
2025-08-13 13:51:05.710,2222,1063,559.0169943749474
2025-08-13 13:51:05.715,2226,1059,1131.370849898476
2025-08-13 13:51:05.719,2226,1057,500.0
2025-08-13 13:51:05.723,2230,1052,1600.7810593582121
2025-08-13 13:51:05.727,2233,1048,1250.0
2025-08-13 13:51:05.731,2235,1044,1118.033988749895
2025-08-13 13:51:05.734,2238,1039,1943.6506316151
2025-08-13 13:51:05.739,2240,1036,721.1102550927978
2025-08-13 13:51:05.742,2244,1030,2403.700850309326
2025-08-13 13:51:05.746,2247,1025,1457.7379737113251
2025-08-13 13:51:05.751,2248,1023,447.21359549995793
2025-08-13 13:51:05.753,2250,1019,2236.06797749979
2025-08-13 13:51:05.758,2250,1018,200.0
2025-08-13 13:51:05.760,2253,1015,2121.3203435596424
2025-08-13 13:51:05.764,2254,1012,790.5694150420949
2025-08-13 13:51:05.769,2256,1011,447.21359549995793
2025-08-13 13:51:05.773,2256,1008,750.0
2025-08-13 13:51:05.777,2257,1007,353.5533905932738
2025-08-13 13:51:05.781,2259,1005,707.1067811865476
2025-08-13 13:51:05.789,2259,1004,125.0
2025-08-13 13:51:05.791,2259,1004,0.0
